fid,objectid,uid,name,subdistrict,district,state,country,censusname,villagename_locallang,lgd_villagename,lgd_villagecode,lgd_subdistrictcode,lgd_districtcode,lgd_statecode,censuscode2011,premiumdata.sde.VillageBoundary26.area,level_2011,tru_2011,st_area(shape),st_perimeter(shape),slope5_mean,slope_Risk
769,205377,"182862066235106",Kheremia Gaon,Tengakhat,Dibrugarh,Assam,India,Kheremia Gaon,,Kheremia Gaon,291594,2066,286,18,"291594",1.22946948,Village,Rural,1564768.10029501,5373.90521984698,1.21884453259174,0.228741555877738
770,211116,"182862068235318",Kheroni,Tingkhong,Dibrugarh,Assam,India,Kheroni No.2,,Kheroni,292088,2068,286,18,"292088",0.51778216,Village,Rural,657706.894057595,3642.47905215103,0.725880979615099,0.13622668044968
771,205148,"182862068235319",Kheroni Pather,Tingkhong,Dibrugarh,Assam,India,Kheroni Pather,,Kheroni Pather,292087,2068,286,18,"292087",1.19261472,Village,Rural,1514931.87789732,5229.593740523,0.718391460120454,0.134821116166318
772,205513,"182862064234946",Kholajan Grant N C,Dibrugarh East,Dibrugarh,Assam,India,Kholajan Grant 34 No N.C.,,Kholajan Grant N.C.,291275,2064,286,18,"291275",1.55543,Village,Rural,1985218.63738476,6795.60926683168,0.574115021561173,0.107744638280846
773,205349,"182862066235232",Khongia Gaon,Tengakhat,Dibrugarh,Assam,India,Khongia Gaon,,Khongia Gaon,291607,2066,286,18,"291607",1.78279282,Village,Rural,2269570.91558423,6097.32871385818,0.271274332027657,0.0509102770028874
774,212337,"182862067235939",Khowang,Moran,Dibrugarh,Assam,India,Khowang 99/102 No. Nlr Grant,,Khowang,291843,2067,286,18,"291843",0.09835617,Village,Rural,124944.150897804,2020.38309215022,0.701874265713351,0.131721320707268
775,205399,"182862067235793",Khowang 312 No Nlr Grant,Moran,Dibrugarh,Assam,India,Khowang 312 No. Nlr Grant,,Khowang Grant,291802,2067,286,18,"291802",2.06058101,Village,Rural,2617604.30295607,7405.08040303021,0.993347961691011,0.186422428955745
776,210888,"182862067235784",Khowang 319 No Nlr Grant,Moran,Dibrugarh,Assam,India,Khowang 319 No. Nlr Grant,,Khowang Grant,291803,2067,286,18,"291803",1.94431893,Village,Rural,2469913.51159455,6308.20757813378,0.799239050855653,0.149993850013195
777,205133,"182862067235935",Khowang Chah Co Grant,Moran,Dibrugarh,Assam,India,Khowang Chah Co. 108 No Fs Grant,,Khowang Chah Co. Grant,291903,2067,286,18,"291903",2.53294444,Village,Rural,3215265.2764027,8695.02309916155,0.87398326751299,0.164021158627122
778,205239,"182862067235836",Khowang Grant,Moran,Dibrugarh,Assam,India,Khowang 11/164 Nlr Grant,,Khowang Grant,291768,2067,286,18,"291768",4.7369322,Village,Rural,6017099.70870473,12014.1808254034,0.539962894630969,0.101335280531226
779,206552,"182862068235478",Khowang Grant,Tingkhong,Dibrugarh,Assam,India,Khowang Grant,,Khowang Grant,292032,2068,286,18,"292032",1.27222731,Village,Rural,1617117.12484484,5031.04742255764,0.622396502537865,0.116805663525145
780,205060,"182862067235839",Khowang Nlr Grant No 319,Moran,Dibrugarh,Assam,India,Khowang Nlr Grant No.319,,Khowang Grant,291840,2067,286,18,"291840",2.40251164,Village,Rural,3051169.90256024,7297.93459040481,0.767227896969694,0.143986290435645
781,205405,"182862067235963",Khowang Sonowal Bongali Gaon,Moran,Dibrugarh,Assam,India,Khowang Sonowal Bongali Gaon,,Khowang Sonowal Bongali Gaon,291719,2067,286,18,"291719",2.35427356,Village,Rural,2991391.31784693,8293.54897578255,0.485911854918298,0.091191477453736
782,212344,"182862067238059",Koch Gaon F V,Moran,Dibrugarh,Assam,India,Koch Gaon F.V.,,Koch Gaon F.V.,292005,2067,286,18,"292005",0.50968437,Village,Rural,647932.026959405,4477.05135147585,1.32279922557411,0.248250818607921
783,206631,"182862067235741",Koilagarah Gaon,Moran,Dibrugarh,Assam,India,Koilagarah Gaon,,Koilagarah Gaon,291890,2067,286,18,"291890",1.01469439,Village,Rural,1289029.0496642,5289.83393265321,0.63942012834278,0.12000050138114
784,206474,"182862067235738",Koilagarah Habi,Moran,Dibrugarh,Assam,India,Koilagarah Habi,,Koilagarah Habi,291891,2067,286,18,"291891",0.92568774,Village,Rural,1175711.57825328,5197.76004430684,0.647224824689329,0.121465215163518
785,206630,"182862063234731",Kolakhowa Gozal Gaon,Dibrugarh West,Dibrugarh,Assam,India,Kolakhowa Gozal Gaon,,Kolakhowa Gozal Gaon,291197,2063,286,18,"291197",3.16978168,Village,Rural,4028058.32952342,9742.78555765647,0.352908493013439,0.0662306271356112
786,210585,"182862063234771",Koliani No Gaon,Dibrugarh West,Dibrugarh,Assam,India,Koliani No.Gaon,,Koliani No.Gaon,291156,2063,286,18,"291156",2.51803258,Village,Rural,3206377.10709272,12681.4685954681,0.974111226467313,0.182812255034941
787,205228,"182862067235814",Kolowlowa Deori Gaon,Moran,Dibrugarh,Assam,India,Kolowlowa Deori Gaon,,Kolowlowa Deori Gaon,291728,2067,286,18,"291728",2.52910037,Village,Rural,3215731.25273154,8214.02222371006,1.00377207837726,0.188378731507633
788,206385,"182862067235813",Kolowlowa Gaon,Moran,Dibrugarh,Assam,India,Kolowlowa Gaon,,Kolowlowa Gaon,291735,2067,286,18,"291735",2.21990107,Village,Rural,2822784.12545255,9580.67466133806,0.748809883285734,0.140529766659567
789,206669,"182862067235833",Kolowlowa Habi,Moran,Dibrugarh,Assam,India,Kolowlowa Habi,,Kolowlowa Habi,291736,2067,286,18,"291736",2.62140869,Village,Rural,3334155.67541413,8837.59505157624,1.38181466342914,0.259326294367788
790,206425,"182862065235007",Komar Gaon,Chabua,Dibrugarh,Assam,India,Komar Gaon,,Komar Gaon,291452,2065,286,18,"291452",2.2351167,Village,Rural,2850719.76988163,7422.19063237058,0.611263721346341,0.114716365322707
791,205136,"182862069235538",Konwabam Gaon,Naharkatiya,Dibrugarh,Assam,India,Konwabam Gaon,,Konwabam Gaon,292395,2069,286,18,"292395",1.8954261,Village,Rural,2406662.86475233,5852.12943255614,0.624848773231707,0.117265883183144
792,206465,"182862067236001",Konwargaon,Moran,Dibrugarh,Assam,India,Konwargaon No.2,,Konwargaon,291780,2067,286,18,"291780",1.57614991,Village,Rural,2002254.66588519,7668.98765194228,0.479266882783211,0.0899444100679458
793,206626,"182862067236002",Konwar Gaon,Moran,Dibrugarh,Assam,India,Konwar Gaon No.1,,Konwar Gaon,291709,2067,286,18,"291709",1.07719498,Village,Rural,1368586.24715988,5630.59389543024,0.635112691791259,0.119192121220838
794,206352,"182862063234666",Konwar Handiqui Gaon,Dibrugarh West,Dibrugarh,Assam,India,Konwar Handiqui Gaon,,Konwar Handiqui Gaon,291087,2063,286,18,"291087",2.33209006,Village,Rural,2973320.63003119,7143.92145495106,0.745620618302558,0.139931234677144
795,206411,"182862069235653",Konwarijan,Naharkatiya,Dibrugarh,Assam,India,Konwarijan,,Konwarijan,292310,2069,286,18,"292310",1.52928725,Village,Rural,1944350.28866019,6748.37584113119,0.786660967292774,0.147633310726027
796,206703,"182862065234959",Kopowhuwa Gaon,Chabua,Dibrugarh,Assam,India,Kopowhuwa Gaon,,Kopowhuwa Gaon,291472,2065,286,18,"291472",3.17673771,Village,Rural,4047537.34873665,9703.1636819047,0.912560814524805,0.171261038603172
797,205301,"182862063234710",Kotoha Bangali Gaon,Dibrugarh West,Dibrugarh,Assam,India,Kotoha Bangali Gaon,,Kotoha Bangali Gaon,291211,2063,286,18,"291211",1.45056925,Village,Rural,1844235.69346313,5988.59297988065,1.11180726963506,0.208653784705197
798,205164,"182862063234751",Kotoha Gaon,Dibrugarh West,Dibrugarh,Assam,India,Kotoha Gaon,,Kotoha Gaon,291215,2063,286,18,"291215",2.53659411,Village,Rural,3225915.47398896,9413.22154544409,0.741599204234506,0.139176532591555
799,206323,"182862063234694",Kowar Kharoni Gaon,Dibrugarh West,Dibrugarh,Assam,India,Kowar Kharoni Gaon,,Kowar Kharoni Gaon,291228,2063,286,18,"291228",0.51388841,Village,Rural,654106.348987263,3125.67189581617,0.895078098212463,0.167980042854067
800,205458,"182862063234675",Kuchia Khana Gaon,Dibrugarh West,Dibrugarh,Assam,India,Kuchia Khana Gaon,,Kuchia Khana Gaon,291097,2063,286,18,"291097",1.96080385,Village,Rural,2499561.94110053,7391.19851628041,0.930078626465386,0.174548620777694
801,205344,"182862069235681",Kukura Phuia Santipur,Naharkatiya,Dibrugarh,Assam,India,Kukura Phuia (Santipur),,Kukura Phuia (Santipur),292269,2069,286,18,"292269",2.38611412,Village,Rural,3033808.0561489,8791.70045062988,0.612889183480983,0.115021417138387
802,210578,"182862067235892",Kuli Gaon,Moran,Dibrugarh,Assam,India,Kuli Gaon,,Kuli Gaon,291935,2067,286,18,"291935",1.31043632,Village,Rural,1662093.73268408,6070.35358949546,0.856921497946887,0.160819162300094
803,206328,"182862068235471",Kuli No 1,Tingkhong,Dibrugarh,Assam,India,Kuli No.1,,Kuli,292035,2068,286,18,"292035",1.11972755,Village,Rural,1423410.76358777,5388.27822802228,0.570462416011078,0.107059150793152
804,210893,"182862068235472",Kuli No 2,Tingkhong,Dibrugarh,Assam,India,Kuli No.2,,Kuli,292034,2068,286,18,"292034",2.08934373,Village,Rural,2655969.84490583,8228.77622954432,0.744552851310928,0.139730845967633
805,206774,"182862065235062",Lacachani,Chabua,Dibrugarh,Assam,India,Lacachani,,Lacachani,291372,2065,286,18,"291372",1.7334697,Village,Rural,2214038.04778663,7374.62204368835,0.0473238050482159,0.00888129741515568
806,206676,"182862067235761",Lachan Gayan Miri Gaon,Moran,Dibrugarh,Assam,India,Lachan Gayan Miri Gaon,,Lachan Gayan Miri Gaon,291749,2067,286,18,"291749",1.72596684,Village,Rural,2195809.58667437,8470.18928332814,0.79212444269082,0.148658645647448
807,205371,"182862067235764",Lachan Gayan Miri N C,Moran,Dibrugarh,Assam,India,Lachan Gayan Miri N.C.,,Lachan Gayan Miri N.C.,291752,2067,286,18,"291752",4.29434057,Village,Rural,5465753.36455208,12229.5576213435,0.690875678315296,0.129657206764419
808,211469,"182862064234904",Lahoal,Dibrugarh East,Dibrugarh,Assam,India,Lahoal 19/150 Orr (27 No.LC),,Lahoal,291305,2064,286,18,"291305",1.3563841,Village,Rural,1729141.6056914,6398.19487905927,0.555791395800084,0.104305828363883
809,206762,"182862064234916",Lahoal Patra,Dibrugarh East,Dibrugarh,Assam,India,Lahoal Patra,,Lahoal Patra,291300,2064,286,18,"291300",1.95755897,Village,Rural,2495997.20658885,7670.985687714,0.885305806613109,0.166146068852334
810,205505,"182862064234922",Lahoal T E,Dibrugarh East,Dibrugarh,Assam,India,Lahoal T.E. 27/148 Orr,,Lahoal T.E.,291304,2064,286,18,"291304",5.65463611,Village,Rural,7206975.04410163,14586.4711970745,0.638745199253952,0.11987383688394
811,206716,"182862065235067",Laimekuri Chapori,Chabua,Dibrugarh,Assam,India,Laimekuri Chapori,,Laimekuri Chapori,291357,2065,286,18,"291357",2.34103554,Village,Rural,2994158.63400585,7659.52140612928,0.286782276694925,0.0538206657331988
812,206749,"182862063234775",Lakai Gaon,Dibrugarh West,Dibrugarh,Assam,India,Lakai Gaon,,Lakai Gaon,291103,2063,286,18,"291103",5.56067653,Village,Rural,7083757.49022467,14570.3679773528,0.739845336474128,0.138847382786486
813,206722,"182862067235898",Laokhowa,Moran,Dibrugarh,Assam,India,Laokhowa,,Laokhowa,291946,2067,286,18,"291946",1.48645577,Village,Rural,1884354.70215894,6945.10412562629,0.872212359882318,0.16368881093558
814,211462,"182862063235324",Laruajan Gaon,Dibrugarh West,Dibrugarh,Assam,India,Laruajan Gaon,,Laruajan Gaon,291068,2063,286,18,"291068",1.26043788,Village,Rural,1604157.13478641,6186.99844914333,0.0942259142118529,0.017683454816826
815,206635,"182862068235450",Latomoni,Tingkhong,Dibrugarh,Assam,India,Latomoni,,Latomoni,292065,2068,286,18,"292065",1.81420268,Village,Rural,2304102.67342131,6779.6014419006,0.945651969577693,0.177471282887974
816,206538,"182862063234719",Lazai Gaon,Dibrugarh West,Dibrugarh,Assam,India,Lazai Gaon,,Lazai Gaon,291176,2063,286,18,"291176",2.21208579,Village,Rural,2812736.92868421,7278.61890572362,0.50445692282328,0.0946718455999703
817,210567,"182862063234735",Lazai Gaon Pather,Dibrugarh West,Dibrugarh,Assam,India,Lazai Gaon Pather,,Lazai Gaon Pather,291177,2063,286,18,"291177",2.17612934,Village,Rural,2766726.11635763,8267.44038882481,0.269407200131854,0.0505598708243679
818,206570,"182862063234720",Lazai Miri Gaon,Dibrugarh West,Dibrugarh,Assam,India,Lazai Miri Gaon,,Lazai Miri Gaon,291204,2063,286,18,"291204",0.80701447,Village,Rural,1025763.97837434,4826.75910230078,0.375006255253942,0.0703777323497281
819,206463,"182862066235218",L C R Grant,Tengakhat,Dibrugarh,Assam,India,L.C.R. Grant No.11,,L.C.R. Grant,291480,2066,286,18,"291480",3.16086204,Village,Rural,4027935.44774533,9655.91230375503,0.790342394687326,0.148324207232975
820,206659,"182862069235537",Lebangkula Gaon,Naharkatiya,Dibrugarh,Assam,India,Lebangkula Gaon,,Lebangkula Gaon,292393,2069,286,18,"292393",2.37638401,Village,Rural,3018143.71837764,8960.95792689904,0.735714204293946,0.138072089812556
821,212131,"182862066235207",Lejoni Gaon,Tengakhat,Dibrugarh,Assam,India,Lejoni Gaon,,Lejoni Gaon,291610,2066,286,18,"291610",0.37414324,Village,Rural,476176.192458081,3193.94837587674,1.18526674838116,0.222439985498681
822,205337,"182862063234820",Lengapather Gaon,Dibrugarh West,Dibrugarh,Assam,India,Lengapather Gaon,,Lengapather Gaon,291079,2063,286,18,"291079",1.14934099,Village,Rural,1464109.02965379,5257.31286054639,0.60742281012139,0.113995538354139
823,206456,"182862067235746",Lengeri Gaon,Moran,Dibrugarh,Assam,India,1 No. Lengeri Gaon,,Lengeri Gaon,291823,2067,286,18,"291823",1.08841564,Village,Rural,1383341.05776256,6139.82416603806,0.619620802609383,0.116284745636675
824,205116,"182862069235635",Lengerijan Chah Bagicha,Naharkatiya,Dibrugarh,Assam,India,Lengerijan Chah Bagicha,,Lengerijan Chah Bagicha,292353,2069,286,18,"292353",4.16309354,Village,Rural,5290780.48833272,10174.0383122016,0.631418460599296,0.118498821814699
825,206438,"182862067235744",Lengeri No 2,Moran,Dibrugarh,Assam,India,Lengeri No.2,,Lengeri,291824,2067,286,18,"291824",1.30549343,Village,Rural,1659413.02209786,6515.12406447341,0.71554624685357,0.134287152652459
826,205232,"182862067235745",Lengeri No 3,Moran,Dibrugarh,Assam,India,Lengeri No.3,,Lengeri,291825,2067,286,18,"291825",1.19721809,Village,Rural,1521473.58994397,5943.81783522852,0.790512952881937,0.148356216029635
827,206782,"182862067235742",Lengeri No 4,Moran,Dibrugarh,Assam,India,Lengeri No.4,,Lengeri,291826,2067,286,18,"291826",0.51180058,Village,Rural,650341.996966087,3784.73679750778,0.555744681423947,0.104297061438493
828,206699,"182862066235228",Lengraigaon,Tengakhat,Dibrugarh,Assam,India,Lengraigaon,,Lengraigaon,291488,2066,286,18,"291488",1.36520469,Village,Rural,1739016.11246956,5621.73919983391,0.91484299985071,0.171689338200283
829,206558,"182862065234956",Lengrai T E,Chabua,Dibrugarh,Assam,India,Lengrai T.E. 13 No. F.S.,,Lengrai T.E.,291471,2065,286,18,"291471",3.13043715,Village,Rural,3988166.8450447,8803.6929709777,0.321332392264567,0.0603047143381106
830,210154,"182862063234762",Lepetkatta,Dibrugarh West,Dibrugarh,Assam,India,Lepetkatta 60 No-Fs 71 No.Nlr,,Lepetkatta,291133,2063,286,18,"291133",1.5901461,Village,Rural,2024076.74954664,6236.10836620398,0.948022381058957,0.177916139960222
831,205117,"182862063234765",Lepetkatta Bagisha,Dibrugarh West,Dibrugarh,Assam,India,Lepetkatta Bagisha,,Lepetkatta Bagisha,291136,2063,286,18,"291136",1.07054504,Village,Rural,1362850.13021614,5294.60797962783,0.583970765616243,0.109594273873579
832,205234,"182862063234766",Lepetkatta Bangali Gaon,Dibrugarh West,Dibrugarh,Assam,India,Lepetkatta Bangali Gaon,,Lepetkatta Bangali Gaon,291164,2063,286,18,"291164",2.10272114,Village,Rural,2676394.38868062,6517.86801531889,0.542077302256668,0.101732093149349
833,206548,"182862063234764",Lepetkatta Bangla Block,Dibrugarh West,Dibrugarh,Assam,India,Lepetkatta Bangla Block,,Lepetkatta Bangla Block,291135,2063,286,18,"291135",0.61688272,Village,Rural,785401.027303394,3611.34926953656,0.483594202471,0.0907565217127841
834,205233,"182862063234763",Lepetkatta Gaon,Dibrugarh West,Dibrugarh,Assam,India,Lepetkatta Gaon,,Lepetkatta Gaon,291134,2063,286,18,"291134",2.64599902,Village,Rural,3367827.37765829,8554.12607418312,0.701212622512664,0.131597149583623
835,205201,"182862063234780",Lepetkatta Kachari Gaon,Dibrugarh West,Dibrugarh,Assam,India,Lepetkatta Kachari Gaon,,Lepetkatta Kachari Gaon,291141,2063,286,18,"291141",3.26438198,Village,Rural,4156707.92185323,8888.41873670376,0.878174966569789,0.164807818236601
836,205146,"182862068235431",Lerela Pather,Tingkhong,Dibrugarh,Assam,India,Lerela Pather No.1,,Lerela Pather,292127,2068,286,18,"292127",1.57118077,Village,Rural,1994307.89834144,6321.63005539001,0.734683021745568,0.137878566935599
837,211854,"182862063234734",Lezai Miri Pather Gaon,Dibrugarh West,Dibrugarh,Assam,India,Lezai Miri Pather Gaon,,Lezai Miri Pather Gaon,291182,2063,286,18,"291182",0.99971072,Village,Rural,1270838.94511226,5470.603605681,0.853710058014258,0.160216468726668
838,206707,"182862065234962",Lohali Gaon,Chabua,Dibrugarh,Assam,India,Lohali Gaon,,Lohali Gaon,291475,2065,286,18,"291475",2.13965196,Village,Rural,2726397.74865937,7706.24357760123,1.05684535633773,0.19833903723292
839,206316,"182862068235399",Lonbai,Tingkhong,Dibrugarh,Assam,India,Lonbai,,Lonbai,292209,2068,286,18,"292209",1.43743485,Village,Rural,1823501.07142711,7894.47572134503,0.706215702320792,0.132536081686028
840,206309,"182862068235409",Lonbai Pather,Tingkhong,Dibrugarh,Assam,India,Lonbai Pather,,Lonbai Pather,292195,2068,286,18,"292195",1.61371567,Village,Rural,2046669.96111905,6340.02434065847,0.762049160653814,0.14301439273196
841,205388,"182862068235412",Lonboi,Tingkhong,Dibrugarh,Assam,India,Lonboi No.341 Nlr,,Lonboi,292174,2068,286,18,"292174",3.10690282,Village,Rural,3942197.316176,10597.3316149232,0.484034245880205,0.0908391050213059
842,206470,"182862068235525",Longabai Nahula,Tingkhong,Dibrugarh,Assam,India,Longabai Nahula,,Longabai Nahula,292163,2068,286,18,"292163",2.0042927,Village,Rural,2543034.33273931,6529.16207945772,0.949277500077509,0.178151689178714
843,209893,"182862068235360",Longbai T E,Tingkhong,Dibrugarh,Assam,India,Longbai T.E. No.24,,Longbai T.E.,292133,2068,286,18,"292133",1.13493283,Village,Rural,1439945.14352559,6707.415738522,0.429844770156618,0.08066932154379
844,205311,"182862069235590",Longjang,Naharkatiya,Dibrugarh,Assam,India,Longjang,,Longjang,292349,2069,286,18,"292349",0.98179274,Village,Rural,1247583.75981955,4858.76332837779,1.28253273110022,0.240693972472578
845,206785,"182862064234949",Longsoo,Dibrugarh East,Dibrugarh,Assam,India,Longsoo,,Longsoo,291261,2064,286,18,"291261",6.36185799,Village,Rural,8122575.40988086,12766.3532571428,0.194147708325675,0.0364358600994664
846,205468,"182862065235052",Lukhurakhania,Chabua,Dibrugarh,Assam,India,Lukhurakhania,,Lukhurakhania,291377,2065,286,18,"291377",1.7462265,Village,Rural,2228957.10219418,6093.81003147201,0.868032753980403,0.162904420858425
847,210657,"182862067235937",Lukumai,Moran,Dibrugarh,Assam,India,Lukumai No.2,,Lukumai,291877,2067,286,18,"291877",0.3833502,Village,Rural,486691.547825476,3080.64522371554,0.910528652845545,0.170879661149462
848,211855,"182862067235944",Lukumai Bil,Moran,Dibrugarh,Assam,India,Lukumai Bil,,Lukumai Bil,291913,2067,286,18,"291913",0.76082959,Village,Rural,965703.253351278,4490.4660423393,0.483673760067728,0.0907714523523946
849,211113,"182862067235943",Lukumai Lukumoni,Moran,Dibrugarh,Assam,India,Lukumai No.1 (Lukumoni No.1),,Lukumai (Lukumoni),291875,2067,286,18,"291875",0.1726701,Village,Rural,219212.192659777,2608.00540895564,0.832395616108957,0.156216369884106
850,206308,"182862068235363",Lurarmukh Bokalial Bakatial,Tingkhong,Dibrugarh,Assam,India,Lurarmukh Bokalial (Bakatial),,Lurarmukh Bokalial (Bakatial),292175,2068,286,18,"292175",1.17212033,Village,Rural,1486668.66787764,4954.38780448081,0.789599814588825,0.14818484661515
851,212338,"182862067235940",Madhakali No 1,Moran,Dibrugarh,Assam,India,Madhakali No.1,,Madhakali,291844,2067,286,18,"291844",0.83172617,Village,Rural,1056392.49022076,5482.55805632718,0.853776787296621,0.160228991865971
852,205387,"182862067235938",Madhakali No 3,Moran,Dibrugarh,Assam,India,Madhakali No.3,,Madhakali,291845,2067,286,18,"291845",0.96623311,Village,Rural,1226841.86210094,5987.30117582744,0.907795346682034,0.170366699333731
